school_id,teacher_id,yearsp,class_size
83,2478,2008,17
83,2478,2009,14
83,2478,2010,12
83,2478,2011,12
83,2658,2003,22
83,2747,2003,12
83,2747,2004,17
83,2747,2005,13
83,2747,2006,22
83,2747,2008,19
83,2747,2009,3
83,2747,2010,24
83,2747,2011,24
83,2786,2004,20
83,2857,2003,18
83,2857,2004,22
83,2857,2005,27
83,3016,2003,16
83,3016,2004,19
83,3016,2005,12
83,3016,2006,17
83,3016,2008,16
83,3016,2009,13
83,3016,2010,12
83,3016,2011,10
83,3088,2005,14
83,3088,2006,16
83,3406,2003,13
83,3406,2010,24
83,3406,2011,24
83,3549,2003,18
83,3555,2004,6
83,3555,2005,13
83,3555,2006,16
83,3583,2005,23
83,3691,2010,18
83,3956,2003,17
83,3956,2004,27
83,3956,2006,24
83,3956,2008,27
83,3956,2009,29
83,3956,2010,27
83,3956,2011,28
83,3971,2003,17
83,3971,2004,16
83,3971,2005,16
83,3971,2006,19
83,3971,2007,17
83,3971,2008,17
83,3971,2009,19
83,4059,2003,14
83,4083,2010,17
83,4083,2011,13
83,4273,2003,4
83,4276,2003,10
83,4454,2005,13
83,4456,2009,8
83,4477,2003,16
83,4477,2004,21
83,4477,2005,22
83,4477,2006,26
83,4477,2008,24
83,4477,2009,23
83,4477,2010,29
83,4477,2011,25
83,4480,2003,2
83,4495,2011,2
83,4547,2004,28
83,4558,2003,25
83,4589,2004,4
83,4589,2005,6
83,4589,2006,3
83,4592,2004,6
83,4592,2005,9
83,4592,2006,8
83,4592,2008,3
83,4665,2007,7
83,4748,2008,26
83,4748,2009,22
83,4748,2010,25
83,4748,2011,25
83,4832,2009,18
83,4832,2010,16
83,4832,2011,14
83,4876,2008,7
83,4876,2009,7
83,4876,2010,10
83,4949,2010,20
83,4949,2011,22
83,5097,2008,19
83,5141,2008,16
83,5141,2011,27
83,5167,2009,26
83,5337,2003,12
84,207,2007,4
84,225,2007,30
84,349,2007,16
84,432,2007,17
84,617,2007,9
84,699,2007,17
84,702,2007,17
84,795,2007,17
84,869,2007,20
84,946,2007,17
84,968,2007,33
84,991,2007,16
84,998,2007,31
84,1022,2007,30
84,1353,2003,28
84,1353,2004,29
84,1353,2005,29
84,1353,2006,30
84,1600,2011,13
84,1859,2003,2
84,1859,2004,5
84,1859,2005,8
84,1859,2006,6
84,1859,2008,5
84,1859,2009,3
84,1907,2003,24
84,1907,2004,31
84,1907,2005,26
84,1907,2006,33
84,1907,2008,31
84,1907,2009,32
84,1907,2010,33
84,1907,2011,32
84,1907,2012,29
84,1907,2013,31
84,2085,2013,24
84,2242,2003,4
84,2259,2003,28
84,2292,2003,16
84,2292,2004,19
84,2292,2005,18
84,2292,2006,19
84,2292,2008,17
84,2292,2009,18
84,2292,2010,24
84,2292,2011,21
84,2292,2012,21
84,2544,2003,17
84,2544,2004,19
84,2544,2005,20
84,2544,2006,18
84,2544,2008,19
84,2544,2009,18
84,2544,2010,21
84,2544,2011,23
84,2544,2012,26
84,2544,2013,22
84,2640,2003,17
84,3126,2003,5
84,3126,2004,5
84,3126,2005,6
84,3126,2006,9
84,3355,2004,26
84,3355,2005,29
84,3355,2006,31
84,3355,2008,17
84,3355,2010,23
84,3355,2011,28
84,3355,2012,31
84,3355,2013,31
84,3362,2004,15
84,3362,2005,20
84,3362,2006,15
84,3362,2008,20
84,3362,2010,25
84,3362,2011,22
84,3362,2012,22
84,3362,2013,21
84,3382,2003,17
84,3390,2003,27
84,3650,2003,17
84,3650,2004,21
84,3650,2005,20
84,3650,2006,19
84,3650,2008,20
84,3650,2009,20
84,3833,2006,19
84,3833,2008,18
84,3833,2009,2
84,3833,2010,21
84,3833,2011,23
84,3833,2012,24
84,3833,2013,22
84,3968,2003,16
84,3968,2004,16
84,3968,2005,12
84,4011,2004,19
84,4011,2005,19
84,4057,2003,17
84,4057,2005,18
84,4057,2006,20
84,4057,2008,19
84,4057,2009,19
84,4057,2010,23
84,4057,2011,23
84,4057,2012,23
84,4057,2013,21
84,4119,2004,27
84,4119,2005,25
84,4119,2006,18
84,4119,2008,30
84,4119,2009,31
84,4119,2010,33
84,4119,2011,32
84,4119,2012,31
84,4119,2013,31
84,4201,2003,21
84,4201,2004,17
84,4201,2005,17
84,4201,2006,14
84,4201,2008,18
84,4201,2010,24
84,4201,2011,23
84,4201,2012,21
84,4201,2013,20
84,4218,2008,28
84,4218,2009,30
84,4218,2010,33
84,4218,2011,30
84,4218,2012,30
84,4218,2013,33
84,4270,2004,29
84,4270,2005,26
84,4270,2006,30
84,4270,2008,30
84,4270,2009,34
84,4270,2010,34
84,4270,2011,34
84,4270,2012,30
84,4270,2013,34
84,4944,2008,8
84,4944,2009,4
84,5299,2013,20
84,5364,2003,16
85,1329,2004,5
85,1329,2005,4
85,1429,2004,16
85,1429,2005,15
85,1429,2006,18
85,1429,2008,11
85,1492,2004,5
85,1492,2005,2
85,1699,2005,20
85,1699,2006,15
85,1699,2008,16
85,1699,2009,8
85,1699,2010,31
85,1699,2011,35
85,1747,2006,9
85,1910,2004,14
85,1944,2004,3
85,1944,2005,2
85,2074,2005,27
85,2074,2006,28
85,2074,2008,29
85,2074,2009,19
85,2284,2004,17
85,2284,2005,11
85,2284,2009,8
85,2323,2010,23
85,2323,2011,18
85,2323,2012,21
85,2379,2004,18
85,2761,2004,17
85,2761,2010,23
85,2761,2011,21
85,2761,2012,19
85,2761,2013,22
85,3223,2009,2
85,3223,2010,25
85,3223,2011,33
85,3223,2012,30
85,3556,2010,4
85,3556,2011,10
85,3556,2013,8
85,3559,2004,18
85,3559,2005,16
85,3559,2006,14
85,3559,2008,16
85,3559,2009,17
85,3670,2004,8
85,3670,2005,16
85,3670,2006,19
85,3670,2008,16
85,3670,2009,18
85,3670,2010,2
85,3876,2004,5
85,3876,2005,7
85,3876,2006,5
85,3880,2004,5
85,3880,2005,8
85,3880,2006,4
85,3880,2008,5
85,3880,2009,3
85,3880,2010,2
85,3880,2011,7
85,3880,2012,9
85,3880,2013,6
85,4290,2004,32
85,4290,2005,29
85,4290,2006,29
85,4290,2008,24
85,4290,2009,28
85,4298,2004,27
85,4298,2005,26
85,4298,2006,31
85,4298,2008,5
85,4298,2009,33
85,4298,2010,27
85,4298,2011,27
85,4298,2012,19
85,4298,2013,8
85,4322,2005,16
85,4322,2006,16
85,4322,2008,29
85,4491,2004,27
85,4494,2006,10
85,4494,2008,17
85,4494,2009,2
85,4509,2008,2
85,4627,2013,25
85,4657,2010,8
85,4657,2011,22
85,4657,2012,21
85,4657,2013,17
85,4683,2012,3
85,4683,2013,4
85,4845,2005,15
85,4897,2010,22
85,4988,2006,7
85,5142,2008,3
85,5142,2009,4
85,5142,2010,5
85,5225,2013,22
86,1294,2003,16
86,1294,2004,19
86,1294,2005,17
86,1418,2008,20
86,1418,2009,19
86,1418,2010,24
86,1418,2011,26
86,1427,2003,12
86,1427,2004,23
86,1427,2005,23
86,1427,2008,22
86,1427,2009,18
86,1427,2010,26
86,1427,2011,25
86,1427,2012,26
86,1427,2013,29
86,1481,2003,23
86,1771,2003,21
86,2047,2004,21
86,2047,2005,22
86,2047,2008,25
86,2047,2009,21
86,2047,2010,23
86,2047,2011,27
86,2047,2012,28
86,2047,2013,24
86,2232,2003,13
86,2232,2004,17
86,2232,2005,20
86,2232,2008,17
86,2232,2010,25
86,2232,2011,24
86,2232,2012,23
86,2232,2013,23
86,2356,2004,21
86,2356,2005,23
86,2356,2008,24
86,2361,2003,18
86,2361,2004,19
86,2361,2005,23
86,2361,2008,23
86,2361,2009,20
86,2361,2010,20
86,2361,2011,28
86,2361,2012,23
86,2394,2003,17
86,2480,2005,20
86,2554,2003,16
86,2559,2003,19
86,2627,2003,19
86,2671,2003,17
86,2671,2004,16
86,2671,2005,16
86,2671,2008,20
86,2671,2009,2
86,2671,2010,22
86,2671,2011,22
86,2671,2012,16
86,2671,2013,20
86,2946,2004,19
86,2946,2005,19
86,2946,2008,17
86,2946,2009,18
86,2946,2010,21
86,2946,2011,27
86,2946,2012,21
86,2946,2013,28
86,3344,2003,18
86,3344,2004,19
86,3344,2005,19
86,3344,2008,19
86,3344,2009,18
86,3344,2010,23
86,3344,2011,25
86,3344,2012,26
86,3344,2013,24
86,3405,2003,14
86,3405,2004,18
86,3405,2005,15
86,3405,2008,16
86,3405,2009,13
86,3405,2010,16
86,3405,2011,18
86,3405,2012,20
86,3405,2013,16
86,3415,2003,18
86,3415,2004,14
86,3415,2005,8
86,3415,2011,24
86,3415,2012,25
86,3415,2013,25
86,3618,2005,15
86,3618,2008,18
86,3618,2009,5
86,3618,2010,24
86,3618,2011,21
86,3618,2012,21
86,3618,2013,23
86,3634,2004,17
86,4018,2005,18
86,4058,2012,27
86,4058,2013,23
86,4086,2003,16
86,4086,2004,17
86,4086,2005,19
86,4086,2008,15
86,4086,2009,19
86,4217,2003,21
86,4217,2004,23
86,4217,2005,21
86,4217,2013,24
86,4375,2004,18
86,4375,2005,18
86,4375,2008,19
86,4375,2009,4
86,4375,2010,22
86,4375,2011,21
86,4375,2012,22
86,4375,2013,25
86,4446,2004,20
86,4446,2005,21
86,4446,2008,24
86,4446,2009,20
86,4446,2010,26
86,4446,2011,27
86,4446,2012,21
86,4446,2013,29
86,4691,2009,23
86,4691,2010,21
86,4691,2011,28
86,4691,2012,24
86,4691,2013,26
86,4734,2008,17
86,4734,2009,17
86,4734,2010,21
86,4734,2011,25
86,4734,2012,25
86,4734,2013,25
86,4888,2008,18
86,4888,2009,16
86,4888,2010,26
86,4888,2011,21
86,4888,2012,24
86,4888,2013,31
86,5025,2010,20
86,5154,2008,21
86,5154,2009,18
86,5197,2009,3
86,5221,2013,19
86,5264,2012,20
86,5354,2003,5
87,46,2007,18
87,422,2007,18
87,474,2007,19
87,546,2007,19
87,877,2007,17
87,1056,2007,19
87,1233,2003,18
87,1356,2004,26
87,1356,2008,16
87,1356,2009,16
87,1356,2013,20
87,1419,2003,18
87,1419,2010,2
87,1508,2006,18
87,1603,2003,25
87,1708,2003,18
87,1708,2004,18
87,1708,2005,20
87,1708,2006,20
87,1978,2011,23
87,1978,2012,19
87,1978,2013,30
87,2501,2003,19
87,2501,2004,19
87,2501,2005,18
87,2501,2006,2
87,2501,2008,18
87,2501,2009,19
87,2501,2010,24
87,2501,2011,18
87,2501,2012,20
87,2501,2013,24
87,2506,2005,17
87,2623,2003,17
87,2623,2004,18
87,2623,2005,20
87,2675,2003,12
87,2675,2005,20
87,2675,2006,19
87,2675,2008,18
87,2675,2009,18
87,2675,2010,23
87,2675,2011,4
87,2675,2013,31
87,2782,2003,24
87,2782,2004,22
87,2782,2005,27
87,2782,2009,25
87,2782,2010,2
87,2888,2004,12
87,2888,2005,18
87,2888,2006,21
87,2888,2008,17
87,2888,2009,18
87,2888,2010,23
87,2888,2011,24
87,2907,2005,24
87,2935,2003,25
87,3017,2004,26
87,3017,2011,18
87,3017,2012,22
87,3017,2013,21
87,3081,2011,2
87,3081,2012,28
87,3081,2013,27
87,3134,2009,23
87,3134,2011,26
87,3134,2013,31
87,3166,2012,29
87,3166,2013,26
87,3389,2003,19
87,3389,2004,17
87,3389,2005,18
87,3389,2009,23
87,3389,2010,22
87,3389,2011,20
87,3389,2012,24
87,3389,2013,28
87,3658,2011,18
87,3658,2012,19
87,3668,2004,18
87,3668,2005,29
87,3668,2009,24
87,3668,2011,27
87,3668,2013,31
87,3864,2003,18
87,3864,2004,20
87,3864,2005,19
87,3864,2006,17
87,3864,2008,18
87,3864,2009,19
87,3864,2010,24
87,3864,2011,18
87,3864,2012,25
87,3864,2013,23
87,3924,2005,18
87,3924,2011,20
87,3924,2012,24
87,3924,2013,22
87,3957,2013,23
87,4020,2004,16
87,4020,2012,26
87,4243,2003,11
87,4243,2004,28
87,4243,2005,28
87,4243,2009,24
87,4243,2010,21
87,4305,2004,27
87,4319,2004,19
87,4319,2005,20
87,4319,2010,2
87,4319,2012,2
87,4319,2013,24
87,4401,2003,19
87,4401,2004,19
87,4401,2005,16
87,4401,2006,18
87,4401,2008,17
87,4401,2009,15
87,4401,2010,25
87,4401,2011,23
87,4401,2012,21
87,4401,2013,24
87,4501,2005,19
87,4506,2003,18
87,4506,2012,20
87,4506,2013,23
87,4684,2010,25
87,4684,2013,25
87,4698,2005,29
87,4750,2005,23
87,4750,2010,22
87,4750,2011,25
87,5310,2012,21
87,5310,2013,22
88,1368,2008,29
88,1515,2004,12
88,1565,2003,19
88,1565,2004,28
88,1565,2005,29
88,1565,2008,30
88,1565,2009,2
88,1619,2013,9
88,2181,2003,26
88,2181,2004,14
88,2181,2005,18
88,2181,2008,16
88,2181,2009,2
88,2181,2010,20
88,2181,2011,19
88,2181,2012,19
88,2181,2013,18
88,2223,2011,17
88,2223,2012,22
88,2223,2013,20
88,2274,2004,18
88,2274,2005,19
88,2318,2012,18
88,2318,2013,6
88,2345,2003,14
88,2345,2004,18
88,2345,2005,14
88,2345,2008,19
88,2345,2010,19
88,2345,2011,20
88,2345,2012,21
88,2345,2013,20
88,2569,2003,19
88,2569,2004,19
88,2569,2005,17
88,2569,2008,17
88,2598,2010,21
88,2598,2011,20
88,2598,2012,21
88,2598,2013,32
88,2686,2003,19
88,2686,2004,31
88,2740,2004,17
88,2740,2005,19
88,2740,2008,15
88,2740,2009,9
88,2807,2008,17
88,2807,2009,17
88,2818,2003,13
88,2839,2003,5
88,2839,2004,5
88,2839,2005,9
88,2839,2012,10
88,3092,2006,2
88,3172,2004,8
88,3172,2005,19
88,3172,2008,20
88,3172,2010,19
88,3172,2011,17
88,3172,2012,22
88,3172,2013,25
88,3213,2003,7
88,3213,2011,18
88,3213,2012,15
88,3213,2013,24
88,3291,2003,17
88,3291,2004,16
88,3291,2005,30
88,3292,2009,28
88,3292,2010,28
88,3292,2011,32
88,3292,2012,28
88,3292,2013,30
88,3380,2003,17
88,3387,2004,25
88,3387,2005,5
88,3388,2003,17
88,3397,2003,14
88,3574,2003,3
88,3574,2004,3
88,3574,2005,8
88,3574,2006,8
88,3589,2005,4
88,3589,2009,17
88,3589,2010,23
88,3589,2011,22
88,3611,2004,16
88,3611,2005,18
88,3740,2008,26
88,3740,2009,29
88,3740,2010,23
88,3740,2011,29
88,3740,2012,28
88,3740,2013,34
88,3929,2003,17
88,3929,2004,17
88,3929,2005,15
88,4072,2004,23
88,4072,2005,28
88,4072,2008,16
88,4072,2009,26
88,4072,2010,31
88,4072,2011,35
88,4072,2012,27
88,4072,2013,28
88,4111,2004,25
88,4111,2005,26
88,4111,2008,28
88,4111,2009,30
88,4200,2003,7
88,4200,2004,7
88,4221,2003,26
88,4221,2005,29
88,4356,2010,26
88,4356,2011,33
88,4356,2012,32
88,4356,2013,22
88,4924,2008,4
88,4935,2008,10
88,4935,2009,9
88,4935,2010,8
88,5133,2009,6
88,5133,2010,5
88,5185,2009,14
88,5365,2003,16
89,4937,2013,14
89,5026,2012,8
89,5285,2012,12
89,5295,2013,17
89,5307,2012,10
89,5307,2013,21
89,5308,2012,8
89,5326,2013,15
90,5,2007,7
90,56,2007,31
90,155,2007,5
90,263,2007,13
90,270,2007,19
90,308,2007,15
90,319,2007,10
90,375,2007,28
90,479,2007,13
90,483,2007,15
90,538,2007,19
90,705,2007,15
90,814,2007,17
90,973,2007,22
90,1228,2008,7
90,1252,2006,23
90,1291,2005,6
90,1292,2013,2
90,1383,2003,21
90,1383,2004,23
90,1383,2005,27
90,1383,2006,5
90,1383,2008,25
90,1383,2009,23
90,1383,2010,29
90,1452,2006,11
90,1483,2006,21
90,1483,2011,5
90,1483,2012,2
90,1605,2005,5
90,1605,2012,2
90,1605,2013,6
90,1683,2004,8
90,1683,2005,7
90,1683,2006,19
90,1683,2008,4
90,1683,2012,7
90,1692,2003,28
90,1692,2004,28
90,1692,2005,27
90,1692,2007,22
90,1692,2008,27
90,1692,2009,17
90,1692,2010,34
90,1692,2011,24
90,1692,2012,27
90,1692,2013,24
90,1744,2012,24
90,1744,2013,24
90,1781,2003,7
90,1950,2006,23
90,2027,2003,18
90,2027,2004,15
90,2027,2005,16
90,2027,2006,6
90,2027,2008,16
90,2027,2009,16
90,2027,2010,15
90,2027,2011,13
90,2027,2012,16
90,2048,2003,30
90,2048,2004,23
90,2048,2005,31
90,2048,2006,19
90,2048,2008,20
90,2048,2009,2
90,2048,2010,16
90,2048,2011,19
90,2048,2012,14
90,2048,2013,23
90,2089,2003,24
90,2089,2004,28
90,2089,2005,13
90,2089,2007,14
90,2089,2008,15
90,2107,2004,19
90,2107,2005,17
90,2175,2003,15
90,2175,2004,15
90,2175,2005,20
90,2175,2008,20
90,2175,2009,18
90,2175,2010,13
90,2175,2011,9
90,2175,2012,24
90,2175,2013,20
90,2204,2004,2
90,2204,2008,11
90,2204,2009,9
90,2204,2010,14
90,2204,2011,11
90,2204,2012,11
90,2204,2013,11
90,2239,2008,26
90,2239,2009,26
90,2239,2010,14
90,2239,2011,13
90,2377,2006,17
90,2478,2012,16
90,2478,2013,15
90,2510,2003,25
90,2510,2004,15
90,2510,2005,29
90,2510,2006,18
90,2510,2007,16
90,2510,2010,16
90,2510,2011,17
90,2510,2012,17
90,2510,2013,23
90,2513,2003,12
90,2513,2004,19
90,2513,2005,15
90,2513,2006,14
90,2513,2009,6
90,2513,2011,15
90,2513,2012,17
90,2513,2013,13
90,2691,2003,17
90,2691,2004,17
90,2691,2005,13
90,2691,2006,17
90,2691,2008,18
90,2691,2009,13
90,2691,2010,15
90,2691,2011,21
90,2691,2012,13
90,2691,2013,16
90,2713,2003,13
90,2713,2004,20
90,2713,2005,17
90,2713,2006,9
90,2713,2008,15
90,2713,2009,4
90,2713,2010,20
90,2713,2011,20
90,2713,2012,15
90,2713,2013,23
90,2863,2008,25
90,2863,2009,22
90,2863,2010,24
90,2959,2007,22
90,3227,2006,25
90,3227,2008,18
90,3320,2003,24
90,3320,2004,30
90,3320,2005,31
90,3320,2006,20
90,3320,2007,25
90,3320,2008,29
90,3320,2009,26
90,3320,2010,30
90,3320,2011,30
90,3320,2012,29
90,3320,2013,24
90,3341,2006,19
90,3366,2003,30
90,3366,2004,25
90,3366,2005,26
90,3385,2003,20
90,3393,2006,21
90,3674,2004,10
90,3701,2011,22
90,3702,2003,16
90,3702,2004,16
90,3702,2005,18
90,3702,2006,26
90,3702,2008,20
90,3702,2010,16
90,3702,2011,19
90,3702,2012,23
90,3702,2013,20
90,3763,2006,24
90,3825,2005,5
90,3854,2003,15
90,3854,2004,27
90,3854,2005,18
90,3854,2006,13
90,4006,2003,17
90,4006,2004,18
90,4075,2003,15
90,4089,2009,2
90,4135,2003,16
90,4135,2004,17
90,4135,2005,14
90,4135,2008,28
90,4135,2009,17
90,4154,2010,29
90,4295,2003,18
90,4295,2004,17
90,4295,2005,15
90,4315,2003,16
90,4363,2003,16
90,4363,2004,15
90,4484,2012,23
90,4484,2013,24
90,4536,2005,27
90,4536,2006,31
90,4752,2011,20
90,4752,2013,27
90,4866,2005,7
90,5132,2011,20
90,5236,2012,30
91,48,2007,16
91,182,2007,24
91,425,2007,24
91,525,2007,19
91,532,2007,3
91,581,2007,19
91,631,2007,18
91,664,2007,18
91,724,2007,15
91,843,2007,17
91,913,2007,19
91,1004,2007,23
91,1013,2007,2
91,1027,2007,22
91,1112,2007,22
91,1142,2007,18
91,1166,2007,24
91,1319,2003,15
91,1359,2003,15
91,1359,2004,16
91,1359,2005,15
91,1359,2006,15
91,1359,2008,19
91,1359,2010,20
91,1359,2011,22
91,1359,2012,17
91,1359,2013,21
91,1513,2012,3
91,1714,2009,13
91,1714,2010,18
91,1714,2011,18
91,1714,2012,25
91,1714,2013,20
91,1764,2005,24
91,1764,2006,18
91,1828,2005,7
91,1949,2006,13
91,2136,2003,14
91,2518,2005,23
91,2518,2006,22
91,2518,2008,27
91,2518,2009,21
91,2518,2010,30
91,2518,2011,27
91,2518,2012,29
91,2518,2013,27
91,2596,2003,30
91,2600,2003,25
91,2600,2004,31
91,2827,2003,18
91,2827,2004,18
91,2827,2005,18
91,2827,2006,18
91,2827,2008,17
91,2827,2009,2
91,2827,2010,24
91,2827,2011,21
91,2827,2012,20
91,2827,2013,26
91,2840,2009,5
91,2840,2010,3
91,3010,2006,17
91,3010,2008,17
91,3045,2005,6
91,3045,2006,2
91,3087,2003,5
91,3087,2012,8
91,3087,2013,7
91,3163,2003,14
91,3163,2004,16
91,3163,2005,16
91,3163,2006,17
91,3163,2008,19
91,3163,2009,14
91,3163,2010,17
91,3163,2011,20
91,3257,2003,17
91,3257,2004,19
91,3257,2005,18
91,3257,2006,17
91,3257,2008,19
91,3257,2009,15
91,3257,2010,22
91,3257,2011,23
91,3257,2012,22
91,3257,2013,24
91,3330,2003,5
91,3330,2009,4
91,3330,2010,5
91,3330,2011,4
91,3330,2013,7
91,3351,2010,6
91,3377,2008,5
91,3377,2010,3
91,3377,2011,3
91,3426,2003,15
91,3426,2004,13
91,3426,2005,17
91,3426,2006,17
91,3426,2008,15
91,3426,2009,13
91,3426,2010,23
91,3426,2011,20
91,3426,2012,24
91,3426,2013,23
91,3544,2004,4
91,3544,2005,3
91,3544,2006,2
91,3770,2003,13
91,3770,2004,22
91,3770,2005,19
91,3770,2006,18
91,3770,2008,19
91,3770,2010,23
91,3770,2011,21
91,3770,2012,20
91,3770,2013,26
91,3782,2009,14
91,3782,2010,29
91,3782,2011,28
91,3782,2012,30
91,3782,2013,28
91,3837,2005,28
91,3837,2006,26
91,3837,2008,25
91,3837,2009,20
91,3837,2010,30
91,3837,2012,26
91,3973,2003,16
91,3973,2004,16
91,3973,2005,16
91,3973,2006,24
91,3973,2008,23
91,3973,2009,23
91,4016,2003,25
91,4031,2008,23
91,4031,2009,24
91,4031,2012,31
91,4031,2013,17
91,4082,2003,17
91,4186,2003,16
91,4186,2004,34
91,4186,2005,25
91,4233,2003,13
91,4233,2004,20
91,4233,2005,20
91,4233,2006,22
91,4254,2003,28
91,4280,2003,17
91,4280,2004,16
91,4280,2005,15
91,4280,2006,26
91,4280,2008,27
91,4280,2009,24
91,4280,2010,31
91,4280,2011,28
91,4280,2012,31
91,4280,2013,25
91,4655,2005,26
91,4655,2006,22
91,4655,2008,25
91,4655,2009,20
91,4782,2005,23
91,4782,2006,18
91,4782,2008,17
91,4791,2005,28
91,4885,2006,18
91,4885,2008,19
91,5087,2011,27
91,5094,2010,29
91,5236,2011,28
91,5236,2013,29
91,5297,2012,2
91,5297,2013,8
91,5376,2003,26
91,5380,2003,3
93,134,2007,19
93,148,2007,17
93,149,2007,25
93,213,2007,26
93,274,2007,11
93,373,2007,16
93,376,2007,14
93,649,2007,17
93,750,2007,19
93,797,2007,24
93,846,2007,16
93,906,2007,25
93,943,2007,18
93,956,2007,19
93,982,2007,17
93,995,2007,26
93,1012,2007,23
93,1057,2007,23
93,1072,2007,28
93,1091,2007,20
93,1128,2007,2
93,1156,2007,25
93,1284,2013,13
93,1344,2003,28
93,1381,2005,25
93,1626,2004,24
93,1626,2006,19
93,1626,2008,28
93,1626,2009,15
93,1655,2003,10
93,1655,2004,24
93,1655,2005,18
93,1666,2005,15
93,1669,2003,17
93,1669,2004,16
93,1669,2005,18
93,1669,2006,24
93,1827,2003,19
93,1827,2005,16
93,1827,2006,37
93,1827,2007,20
93,1870,2003,23
93,1870,2004,16
93,1870,2005,21
93,1975,2003,27
93,1992,2003,25
93,2061,2005,7
93,2061,2006,18
93,2061,2008,13
93,2061,2009,2
93,2061,2010,3
93,2133,2003,16
93,2133,2005,26
93,2133,2006,20
93,2167,2003,17
93,2167,2004,21
93,2241,2004,22
93,2241,2006,21
93,2247,2004,26
93,2247,2009,12
93,2247,2010,19
93,2247,2011,16
93,2247,2012,15
93,2247,2013,16
93,2287,2006,21
93,2362,2004,21
93,2371,2004,15
93,2371,2005,18
93,2371,2006,22
93,2371,2008,18
93,2371,2009,10
93,2371,2010,19
93,2371,2011,17
93,2371,2012,18
93,2371,2013,18
93,2378,2003,13
93,2378,2004,11
93,2378,2005,10
93,2378,2006,2
93,2378,2008,8
93,2378,2009,8
93,2378,2010,12
93,2412,2004,16
93,2505,2008,15
93,2505,2009,11
93,2505,2010,17
93,2505,2011,16
93,2505,2012,17
93,2505,2013,16
93,2523,2012,17
93,2566,2004,26
93,2578,2004,14
93,2738,2004,15
93,2855,2005,18
93,2855,2006,17
93,2911,2012,26
93,2911,2013,15
93,3214,2004,17
93,3214,2006,22
93,3218,2003,13
93,3218,2005,17
93,3218,2006,15
93,3218,2008,17
93,3218,2010,22
93,3417,2005,17
93,3436,2003,17
93,3436,2005,25
93,3436,2006,19
93,3436,2008,14
93,3440,2003,17
93,3441,2005,21
93,3447,2011,20
93,3488,2004,25
93,3488,2005,20
93,3488,2006,22
93,3488,2008,18
93,3488,2009,13
93,3488,2010,18
93,3488,2011,15
93,3488,2012,18
93,3488,2013,16
93,3652,2003,19
93,3652,2004,14
93,3652,2005,19
93,3654,2003,15
93,3655,2003,19
93,3655,2004,17
93,3655,2005,22
93,3655,2008,26
93,3655,2009,28
93,3655,2010,30
93,3655,2011,26
93,3655,2012,13
93,3655,2013,18
93,3724,2003,23
93,3775,2003,17
93,3775,2005,17
93,3775,2008,17
93,3775,2009,3
93,3775,2010,27
93,3775,2011,24
93,3775,2012,20
93,3775,2013,17
93,3808,2004,16
93,3847,2008,28
93,3915,2003,20
93,3915,2004,27
93,3915,2005,22
93,3915,2007,29
93,3961,2003,25
93,3961,2005,25
93,3961,2006,19
93,4010,2006,14
93,4043,2003,17
93,4043,2005,17
93,4043,2006,19
93,4043,2008,18
93,4043,2009,4
93,4043,2010,26
93,4043,2011,25
93,4043,2012,17
93,4043,2013,16
93,4084,2005,17
93,4145,2004,13
93,4161,2003,18
93,4161,2004,17
93,4161,2005,15
93,4161,2006,22
93,4161,2008,27
93,4211,2003,23
93,4211,2004,27
93,4211,2005,23
93,4211,2006,22
93,4211,2012,24
93,4211,2013,24
93,4221,2009,25
93,4221,2010,26
93,4221,2011,28
93,4221,2012,27
93,4221,2013,24
93,4222,2003,21
93,4253,2005,22
93,4253,2008,25
93,4253,2009,25
93,4253,2010,22
93,4253,2011,24
93,4310,2006,22
93,4406,2003,25
93,4406,2005,22
93,4406,2006,19
93,4421,2003,4
93,4460,2004,4
93,4460,2005,24
93,4463,2003,26
93,4529,2003,23
93,4529,2004,24
93,4542,2003,14
93,4542,2004,29
93,4542,2005,18
93,4542,2006,18
93,4542,2010,28
93,4542,2011,27
93,4542,2012,28
93,4542,2013,22
93,4560,2009,23
93,4562,2003,30
93,4562,2004,21
93,4658,2004,23
93,4658,2006,14
93,4658,2013,20
93,4829,2006,18
93,5023,2011,28
93,5113,2013,12
93,5265,2013,18
94,23,2007,17
94,191,2007,21
94,345,2007,18
94,395,2007,19
94,455,2007,16
94,485,2007,27
94,648,2007,19
94,742,2007,17
94,885,2007,16
94,1129,2007,29
94,1279,2003,15
94,1279,2004,29
94,1279,2005,28
94,1279,2006,30
94,1279,2008,17
94,1279,2009,17
94,1279,2010,21
94,1279,2011,23
94,1279,2012,24
94,1279,2013,24
94,1397,2010,23
94,1788,2003,12
94,1788,2004,14
94,1788,2005,20
94,1788,2006,16
94,1788,2008,16
94,1788,2009,9
94,1788,2011,23
94,1788,2012,31
94,1788,2013,25
94,2058,2003,15
94,2283,2003,17
94,2283,2004,18
94,2283,2005,18
94,2283,2006,20
94,2283,2008,19
94,2283,2009,17
94,2283,2010,22
94,2434,2003,17
94,2434,2004,14
94,2434,2005,18
94,2434,2006,15
94,2434,2008,15
94,2630,2003,17
94,2630,2004,11
94,2630,2005,16
94,2630,2006,19
94,2678,2009,2
94,2678,2010,21
94,2678,2011,16
94,2720,2003,27
94,2720,2004,29
94,2720,2005,29
94,2720,2006,29
94,2720,2008,28
